2017-09-26 23:01:30.0598 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 08:32:58.3311 |  Info | GameServer | Stopped EvoMp. 
2017-10-15 08:33:08.0176 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 08:33:08.0703 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 08:33:08.0703 |  Info | Program |   Port:                 4499 
2017-10-15 08:33:08.0808 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 08:33:08.0808 |  Info | Program |   FQDN:                      
2017-10-15 08:33:08.0808 |  Info | Program |   Players:                50 
2017-10-15 08:33:08.0808 |  Info | Program |   Announce:             True 
2017-10-15 08:33:08.0999 |  Info | Program | Starting... 
2017-10-15 08:33:08.4862 | Debug | GameServer | Announcing self to master server... 
2017-10-15 08:33:08.5153 |  Info | GameServer | Loading resources... 
2017-10-15 08:33:08.5921 |  Info | GameServer | Starting EvoMp 
2017-10-15 08:33:08.7867 |  Info | GameServer | Resource EvoMp started. 
2017-10-15 08:33:08.7867 |  Info | Program | Started! Waiting for connections. 
2017-10-15 08:33:24.4652 |  Info | Program | Terminating... 
2017-10-15 08:52:54.3234 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 08:52:54.3751 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 08:52:54.3806 |  Info | Program |   Port:                 4499 
2017-10-15 08:52:54.3806 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 08:52:54.3806 |  Info | Program |   FQDN:                      
2017-10-15 08:52:54.3941 |  Info | Program |   Players:                50 
2017-10-15 08:52:54.3941 |  Info | Program |   Announce:             True 
2017-10-15 08:52:54.3941 |  Info | Program | Starting... 
2017-10-15 08:52:55.5546 | Debug | GameServer | Announcing self to master server... 
2017-10-15 08:52:55.6278 |  Info | GameServer | Loading resources... 
2017-10-15 08:52:55.8571 |  Info | GameServer | Starting EvoMp 
2017-10-15 08:53:10.3099 | Error | GameServer | ERROR STARTING RESOURCE EvoMp System.Reflection.TargetInvocationException: Ein Aufrufziel hat einen Ausnahmefehler verursacht. ---> System.Data.SqlClient.SqlException: There is already an object named 'DiscordBotChannels' in the database.
   bei System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   bei System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   bei System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   bei System.Data.SqlClient.SqlCommand.RunExecuteNonQueryTds(String methodName, Boolean async, Int32 timeout, Boolean asyncWrite)
   bei System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   bei System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   bei System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   bei System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.NonQuery(DbCommand command, DbCommandInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteSql(MigrationStatement migrationStatement, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinTransaction(IEnumerable`1 migrationStatements, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinNewTransaction(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection)
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<>c__DisplayClass1.<Execute>b__0()
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatements(IEnumerable`1 migrationStatements, DbTransaction existingTransaction)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteOperations(String migrationId, VersionedModel targetModel, IEnumerable`1 operations, IEnumerable`1 systemOperations, Boolean downgrading, Boolean auto)
   bei System.Data.Entity.Migrations.DbMigrator.AutoMigrate(String migrationId, VersionedModel sourceModel, VersionedModel targetModel, Boolean downgrading)
   bei System.Data.Entity.Migrations.DbMigrator.Upgrade(IEnumerable`1 pendingMigrations, String targetMigrationId, String lastMigrationId)
   bei System.Data.Entity.Migrations.DbMigrator.UpdateInternal(String targetMigration)
   bei System.Data.Entity.Migrations.DbMigrator.EnsureDatabaseExists(Action mustSucceedToKeepDatabase)
   bei System.Data.Entity.Migrations.DbMigrator.Update(String targetMigration)
   bei EvoMp.Module.DiscordHandler.Entity.DiscordContext.FirstInit()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository..ctor()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository.GetInstance()
   bei EvoMp.Module.DiscordHandler.DiscordHandler..ctor(API api, IEventHandler eventHandler, ILogger logger)
   bei DynamicInjector19ad4fc720aa47b786bc9d95c3baf83d(Object[] )
   bei Ninject.Activation.Context.ResolveInternal(Object scope)
   bei Ninject.Activation.Context.Resolve()
   bei Ninject.KernelBase.Resolve(IRequest request, Boolean handleMissingBindings)
   bei Ninject.ResolutionExtensions.Get(IResolutionRoot root, Type service, IParameter[] parameters)
   bei EvoMp.Core.Core.ModuleLoader.StartModules(List`1 modulePaths, IKernel kernel)
   bei EvoMp.Core.Core.ModuleLoader.Load()
   bei EvoMp.Core.Core.Main..ctor()
   --- Ende der internen Ausnahmestapelüberwachung ---
   bei System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean& canBeCached, RuntimeMethodHandleInternal& ctor, Boolean& bNeedSecurityCheck)
   bei System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache, StackCrawlMark& stackMark)
   bei System.Activator.CreateInstance(Type type, Boolean nonPublic)
   bei System.Activator.CreateInstance(Type type)
   bei GrandTheftMultiplayer.Server.GameServer.<InstantiateScripts>d__129.MoveNext()
   bei System.Linq.Enumerable.WhereSelectEnumerableIterator`2.MoveNext()
   bei System.Collections.Generic.List`1.InsertRange(Int32 index, IEnumerable`1 collection)
   bei GrandTheftMultiplayer.Server.GameServer.StartResource(String resourceName, String father)
2017-10-15 08:53:10.4233 |  Info | Program | Started! Waiting for connections. 
2017-10-15 08:53:35.9282 |  Info | Program | Terminating... 
2017-10-15 08:53:43.4178 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 08:53:43.4760 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 08:53:43.4880 |  Info | Program |   Port:                 4499 
2017-10-15 08:53:43.4880 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 08:53:43.5106 |  Info | Program |   FQDN:                      
2017-10-15 08:53:43.5211 |  Info | Program |   Players:                50 
2017-10-15 08:53:43.5211 |  Info | Program |   Announce:             True 
2017-10-15 08:53:43.5417 |  Info | Program | Starting... 
2017-10-15 08:53:44.6655 | Debug | GameServer | Announcing self to master server... 
2017-10-15 08:53:44.7393 |  Info | GameServer | Loading resources... 
2017-10-15 08:53:44.9711 |  Info | GameServer | Starting EvoMp 
2017-10-15 08:53:51.6689 |  Info | GameServer | Resource EvoMp started. 
2017-10-15 08:53:51.6815 |  Info | Program | Started! Waiting for connections. 
2017-10-15 08:54:36.7516 |  Info | Program | Terminating... 
2017-10-15 08:54:36.7832 |  Info | GameServer | Stopping EvoMp 
2017-10-15 08:54:36.9322 |  Info | GameServer | Stopped EvoMp. 
2017-10-15 08:54:44.6485 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 08:54:44.7072 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 08:54:44.7072 |  Info | Program |   Port:                 4499 
2017-10-15 08:54:44.7072 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 08:54:44.7233 |  Info | Program |   FQDN:                      
2017-10-15 08:54:44.7233 |  Info | Program |   Players:                50 
2017-10-15 08:54:44.7233 |  Info | Program |   Announce:             True 
2017-10-15 08:54:44.7383 |  Info | Program | Starting... 
2017-10-15 08:54:45.8762 | Debug | GameServer | Announcing self to master server... 
2017-10-15 08:54:45.9520 |  Info | GameServer | Loading resources... 
2017-10-15 08:54:46.1737 |  Info | GameServer | Starting EvoMp 
2017-10-15 08:54:58.3096 | Error | GameServer | ERROR STARTING RESOURCE EvoMp System.Reflection.TargetInvocationException: Ein Aufrufziel hat einen Ausnahmefehler verursacht. ---> System.Data.SqlClient.SqlException: There is already an object named 'DiscordBotChannels' in the database.
   bei System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   bei System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   bei System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   bei System.Data.SqlClient.SqlCommand.RunExecuteNonQueryTds(String methodName, Boolean async, Int32 timeout, Boolean asyncWrite)
   bei System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   bei System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   bei System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   bei System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.NonQuery(DbCommand command, DbCommandInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteSql(MigrationStatement migrationStatement, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinTransaction(IEnumerable`1 migrationStatements, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinNewTransaction(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection)
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<>c__DisplayClass1.<Execute>b__0()
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatements(IEnumerable`1 migrationStatements, DbTransaction existingTransaction)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteOperations(String migrationId, VersionedModel targetModel, IEnumerable`1 operations, IEnumerable`1 systemOperations, Boolean downgrading, Boolean auto)
   bei System.Data.Entity.Migrations.DbMigrator.AutoMigrate(String migrationId, VersionedModel sourceModel, VersionedModel targetModel, Boolean downgrading)
   bei System.Data.Entity.Migrations.DbMigrator.Upgrade(IEnumerable`1 pendingMigrations, String targetMigrationId, String lastMigrationId)
   bei System.Data.Entity.Migrations.DbMigrator.UpdateInternal(String targetMigration)
   bei System.Data.Entity.Migrations.DbMigrator.EnsureDatabaseExists(Action mustSucceedToKeepDatabase)
   bei System.Data.Entity.Migrations.DbMigrator.Update(String targetMigration)
   bei EvoMp.Module.DiscordHandler.Entity.DiscordContext.FirstInit()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository..ctor()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository.GetInstance()
   bei EvoMp.Module.DiscordHandler.DiscordHandler..ctor(API api, IEventHandler eventHandler, ILogger logger)
   bei DynamicInjector705d0e55dd464549a630acbcf734d694(Object[] )
   bei Ninject.Activation.Context.ResolveInternal(Object scope)
   bei Ninject.Activation.Context.Resolve()
   bei Ninject.KernelBase.Resolve(IRequest request, Boolean handleMissingBindings)
   bei Ninject.ResolutionExtensions.Get(IResolutionRoot root, Type service, IParameter[] parameters)
   bei EvoMp.Core.Core.ModuleLoader.StartModules(List`1 modulePaths, IKernel kernel)
   bei EvoMp.Core.Core.ModuleLoader.Load()
   bei EvoMp.Core.Core.Main..ctor()
   --- Ende der internen Ausnahmestapelüberwachung ---
   bei System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean& canBeCached, RuntimeMethodHandleInternal& ctor, Boolean& bNeedSecurityCheck)
   bei System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache, StackCrawlMark& stackMark)
   bei System.Activator.CreateInstance(Type type, Boolean nonPublic)
   bei System.Activator.CreateInstance(Type type)
   bei GrandTheftMultiplayer.Server.GameServer.<InstantiateScripts>d__129.MoveNext()
   bei System.Linq.Enumerable.WhereSelectEnumerableIterator`2.MoveNext()
   bei System.Collections.Generic.List`1.InsertRange(Int32 index, IEnumerable`1 collection)
   bei GrandTheftMultiplayer.Server.GameServer.StartResource(String resourceName, String father)
2017-10-15 08:54:58.4069 |  Info | Program | Started! Waiting for connections. 
2017-10-15 08:56:45.8801 | Debug | GameServer | Announcing self to master server... 
2017-10-15 08:58:45.8995 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:00:45.9192 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:02:45.9389 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:04:45.9537 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:06:45.9734 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:07:42.9291 |  Info | Program | Terminating... 
2017-10-15 09:15:38.3077 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 09:15:38.3639 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 09:15:38.3639 |  Info | Program |   Port:                 4499 
2017-10-15 09:15:38.3830 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 09:15:38.3830 |  Info | Program |   FQDN:                      
2017-10-15 09:15:38.3990 |  Info | Program |   Players:                50 
2017-10-15 09:15:38.3990 |  Info | Program |   Announce:             True 
2017-10-15 09:15:38.4141 |  Info | Program | Starting... 
2017-10-15 09:15:39.5655 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:15:39.6202 |  Info | GameServer | Loading resources... 
2017-10-15 09:15:39.8400 |  Info | GameServer | Starting EvoMp 
2017-10-15 09:15:46.5388 |  Info | GameServer | Resource EvoMp started. 
2017-10-15 09:15:46.5388 |  Info | Program | Started! Waiting for connections. 
2017-10-15 09:15:51.3934 |  Info | Program | Terminating... 
2017-10-15 09:15:51.4485 |  Info | GameServer | Stopping EvoMp 
2017-10-15 09:15:51.5960 |  Info | GameServer | Stopped EvoMp. 
2017-10-15 09:16:43.9960 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 09:16:44.0437 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 09:16:44.0494 |  Info | Program |   Port:                 4499 
2017-10-15 09:16:44.0494 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 09:16:44.0494 |  Info | Program |   FQDN:                      
2017-10-15 09:16:44.0494 |  Info | Program |   Players:                50 
2017-10-15 09:16:44.0685 |  Info | Program |   Announce:             True 
2017-10-15 09:16:44.0685 |  Info | Program | Starting... 
2017-10-15 09:16:45.1996 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:16:45.2721 |  Info | GameServer | Loading resources... 
2017-10-15 09:16:45.4929 |  Info | GameServer | Starting EvoMp 
2017-10-15 09:16:59.2045 | Error | GameServer | ERROR STARTING RESOURCE EvoMp System.Reflection.TargetInvocationException: Ein Aufrufziel hat einen Ausnahmefehler verursacht. ---> System.Data.SqlClient.SqlException: There is already an object named 'DiscordBotChannels' in the database.
   bei System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   bei System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   bei System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   bei System.Data.SqlClient.SqlCommand.RunExecuteNonQueryTds(String methodName, Boolean async, Int32 timeout, Boolean asyncWrite)
   bei System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   bei System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   bei System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   bei System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.NonQuery(DbCommand command, DbCommandInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteSql(MigrationStatement migrationStatement, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinTransaction(IEnumerable`1 migrationStatements, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinNewTransaction(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection)
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<>c__DisplayClass1.<Execute>b__0()
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatements(IEnumerable`1 migrationStatements, DbTransaction existingTransaction)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteOperations(String migrationId, VersionedModel targetModel, IEnumerable`1 operations, IEnumerable`1 systemOperations, Boolean downgrading, Boolean auto)
   bei System.Data.Entity.Migrations.DbMigrator.AutoMigrate(String migrationId, VersionedModel sourceModel, VersionedModel targetModel, Boolean downgrading)
   bei System.Data.Entity.Migrations.DbMigrator.Upgrade(IEnumerable`1 pendingMigrations, String targetMigrationId, String lastMigrationId)
   bei System.Data.Entity.Migrations.DbMigrator.UpdateInternal(String targetMigration)
   bei System.Data.Entity.Migrations.DbMigrator.EnsureDatabaseExists(Action mustSucceedToKeepDatabase)
   bei System.Data.Entity.Migrations.DbMigrator.Update(String targetMigration)
   bei EvoMp.Module.DiscordHandler.Entity.DiscordContext.FirstInit()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository..ctor()
   bei EvoMp.Module.DiscordHandler.Entity.DiscordRepository.GetInstance()
   bei EvoMp.Module.DiscordHandler.DiscordHandler..ctor(API api, IEventHandler eventHandler, ILogger logger)
   bei DynamicInjector14afffa7028f42bebf731baff0e99561(Object[] )
   bei Ninject.Activation.Context.ResolveInternal(Object scope)
   bei Ninject.Activation.Context.Resolve()
   bei Ninject.KernelBase.Resolve(IRequest request, Boolean handleMissingBindings)
   bei Ninject.ResolutionExtensions.Get(IResolutionRoot root, Type service, IParameter[] parameters)
   bei EvoMp.Core.Core.ModuleLoader.StartModules(List`1 modulePaths, IKernel kernel)
   bei EvoMp.Core.Core.ModuleLoader.Load()
   bei EvoMp.Core.Core.Main..ctor()
   --- Ende der internen Ausnahmestapelüberwachung ---
   bei System.RuntimeTypeHandle.CreateInstance(RuntimeType type, Boolean publicOnly, Boolean noCheck, Boolean& canBeCached, RuntimeMethodHandleInternal& ctor, Boolean& bNeedSecurityCheck)
   bei System.RuntimeType.CreateInstanceSlow(Boolean publicOnly, Boolean skipCheckThis, Boolean fillCache, StackCrawlMark& stackMark)
   bei System.Activator.CreateInstance(Type type, Boolean nonPublic)
   bei System.Activator.CreateInstance(Type type)
   bei GrandTheftMultiplayer.Server.GameServer.<InstantiateScripts>d__129.MoveNext()
   bei System.Linq.Enumerable.WhereSelectEnumerableIterator`2.MoveNext()
   bei System.Collections.Generic.List`1.InsertRange(Int32 index, IEnumerable`1 collection)
   bei GrandTheftMultiplayer.Server.GameServer.StartResource(String resourceName, String father)
2017-10-15 09:16:59.2963 |  Info | Program | Started! Waiting for connections. 
2017-10-15 09:18:45.2007 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:20:45.2495 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:20:55.6017 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__59_0(Object <p0>)
2017-10-15 09:22:45.2676 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:22:55.5507 | Debug | GameServer | Downloading latest Assembly String failed System.Net.WebException: Timeout für Vorgang überschritten
   bei System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   bei System.Net.WebClient.DownloadString(Uri address)
   bei GrandTheftMultiplayer.Server.GameServer.<UpdateLatestAssemblyString>b__59_0(Object <p0>)
2017-10-15 09:24:45.2863 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:26:45.2970 | Debug | GameServer | Announcing self to master server... 
2017-10-15 09:27:06.0016 |  Info | Program | Terminating... 
2017-10-15 10:05:27.3248 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 10:05:27.3760 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 10:05:27.3830 |  Info | Program |   Port:                 4499 
2017-10-15 10:05:27.3830 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 10:05:27.3945 |  Info | Program |   FQDN:                      
2017-10-15 10:05:27.3945 |  Info | Program |   Players:                50 
2017-10-15 10:05:27.3945 |  Info | Program |   Announce:             True 
2017-10-15 10:05:27.4111 |  Info | Program | Starting... 
2017-10-15 10:05:28.5445 | Debug | GameServer | Announcing self to master server... 
2017-10-15 10:05:28.6027 |  Info | GameServer | Loading resources... 
2017-10-15 10:05:28.8365 |  Info | GameServer | Starting EvoMp 
2017-10-15 10:12:04.7429 |  Info | Program | Grand Theft Multiplayer Server v0.1.631.625 
2017-10-15 10:12:04.8016 |  Info | Program |   Interface:         0.0.0.0 
2017-10-15 10:12:04.8016 |  Info | Program |   Port:                 4499 
2017-10-15 10:12:04.8016 |  Info | Program |   Name:      Simple Grand Theft Multiplayer Server 
2017-10-15 10:12:04.8172 |  Info | Program |   FQDN:                      
2017-10-15 10:12:04.8172 |  Info | Program |   Players:                50 
2017-10-15 10:12:04.8172 |  Info | Program |   Announce:             True 
2017-10-15 10:12:04.8327 |  Info | Program | Starting... 
2017-10-15 10:12:05.9741 | Debug | GameServer | Announcing self to master server... 
2017-10-15 10:12:06.0459 |  Info | GameServer | Loading resources... 
2017-10-15 10:12:06.2777 |  Info | GameServer | Starting EvoMp 
2017-10-15 10:12:19.1014 | Error | GameServer | ERROR STARTING RESOURCE EvoMp System.Reflection.TargetInvocationException: Ein Aufrufziel hat einen Ausnahmefehler verursacht. ---> System.Data.SqlClient.SqlException: There is already an object named 'DiscordBotChannels' in the database.
   bei System.Data.SqlClient.SqlConnection.OnError(SqlException exception, Boolean breakConnection, Action`1 wrapCloseInAction)
   bei System.Data.SqlClient.TdsParser.ThrowExceptionAndWarning(TdsParserStateObject stateObj, Boolean callerHasConnectionLock, Boolean asyncClose)
   bei System.Data.SqlClient.TdsParser.TryRun(RunBehavior runBehavior, SqlCommand cmdHandler, SqlDataReader dataStream, BulkCopySimpleResultSet bulkCopyHandler, TdsParserStateObject stateObj, Boolean& dataReady)
   bei System.Data.SqlClient.SqlCommand.RunExecuteNonQueryTds(String methodName, Boolean async, Int32 timeout, Boolean asyncWrite)
   bei System.Data.SqlClient.SqlCommand.InternalExecuteNonQuery(TaskCompletionSource`1 completion, String methodName, Boolean sendToPipe, Int32 timeout, Boolean& usedCache, Boolean asyncWrite, Boolean inRetry)
   bei System.Data.SqlClient.SqlCommand.ExecuteNonQuery()
   bei System.Data.Entity.Infrastructure.Interception.InternalDispatcher`1.Dispatch[TTarget,TInterceptionContext,TResult](TTarget target, Func`3 operation, TInterceptionContext interceptionContext, Action`3 executing, Action`3 executed)
   bei System.Data.Entity.Infrastructure.Interception.DbCommandDispatcher.NonQuery(DbCommand command, DbCommandInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteSql(MigrationStatement migrationStatement, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinTransaction(IEnumerable`1 migrationStatements, DbTransaction transaction, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsWithinNewTransaction(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection, DbInterceptionContext interceptionContext)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatementsInternal(IEnumerable`1 migrationStatements, DbConnection connection)
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.<>c__DisplayClass1.<Execute>b__0()
   bei System.Data.Entity.SqlServer.DefaultSqlExecutionStrategy.Execute[TResult](Func`1 operation)
   bei System.Data.Entity.Migrations.DbMigrator.ExecuteStatements(IEnumerable`1 migrationStatements, DbTransaction existingTransaction)
